"matrix","size","error","S"
1,0.387819404455611,0.0108093990951743,192
2,0.378733272663317,0.0156033179624665,192
3,0.388546464221106,0.00285093521106538,192
4,0.38579822921273,0.00942520264745308,192
5,0.359193948475712,0.00158973408176943,192
6,0.422526985929648,0.0197165199061662,192
7,0.391211968207705,0.00988173532107728,192
8,0.377740499396985,0.00830978475274867,192
9,0.413315574874372,0.000811285120643435,192
10,3.50488635048576,0.0622116674586593,192
