"matrix","size","error","S"
1,0.368469747845772,0.00845034701504386,30
2,0.332323860406017,0.0189404153351833,30
3,0.331413481780342,0.00906669109394943,30
4,0.383166509398277,0.0166294463806726,30
5,0.387794410479042,0.0217050015970653,30
6,0.369330500554988,0.00566561218341081,30
7,0.361018574214985,0.00830289730572814,30
8,0.363526304695487,0.0109070907651415,30
9,0.658868366101942,0.056201403631764,30
10,3.55591175564481,0.0969559118153935,30
