"matrix","size","error","S"
1,0.389188108711567,0.00520010349926792,120
2,0.386297103733529,0.00329567533454656,120
3,0.380389998433382,0.0102200379062957,120
4,0.371808999194729,0.0103744748531257,120
5,0.383709034480234,0.00455663516791037,120
6,0.374123513484627,0.00392282671491752,120
7,0.374690922225476,0.00600557035728626,120
8,0.414725956266471,0.00590182180087848,120
9,0.432963413879941,0.0270749510771257,120
10,3.50789704939971,0.0141503924001855,120
