"matrix","size","error","S"
1,0.39940295781869,0.00259875836237205,30
2,0.359902795875087,0.00147615329820406,30
3,0.359536736378467,0.00363157240406296,30
4,0.341221482241902,0.00196640377764984,30
5,0.342145898718248,0.00189985485287395,30
6,0.342229175996271,0.00174854660368369,30
7,0.341847428874388,0.0014289196333874,30
8,0.342889283430436,0.00170055235195365,30
9,0.435715270170124,0.0100880068240847,30
10,3.26489102936378,0.00381397368102667,30
