"matrix","size","error","S"
1,0.469319467256637,0.018534940952381,30
2,0.491856037168142,0.0194249828571429,30
3,0.466022169026549,0.01840472,30
4,0.551729640707965,0.0217895847619048,30
5,0.500160100884956,0.0197529371428571,30
6,0.574817094690266,0.0227013828571429,30
7,0.511942036283186,0.0202182438095238,30
8,0.525548033628319,0.0207555885714286,30
9,0.519734378761062,0.0205259885714286,30
10,4.6111288619469,0.182108365714286,30
