"matrix","size","error","S"
1,0.334622997296544,0.010775903295364,72
2,0.34970079138796,0.000260543952062431,72
3,0.340147100139353,0.00891672319540474,72
4,0.42533226845039,0.0324146834448161,72
5,0.389363751086957,0.040888990328874,72
6,0.376249583444816,0.0245323808807135,72
7,0.392742645122631,0.0341729149108138,72
8,0.404285351003345,0.0422253844481605,72
9,0.663796364046823,0.223251731103679,72
10,3.67624085139353,0.162314628037904,72
