"matrix","size","error","S"
1,0.390918799272433,0.00761646932349413,39
2,0.369542668795473,0.00752631370546985,39
3,0.377684409215845,0.00394498357932679,39
4,0.358705919078416,0.000532239967637543,39
5,0.360658202263541,0.00600231118923334,39
6,0.346663403556993,0.00299584313145917,39
7,0.359500493371059,0.00605209724919095,39
8,0.370273300161681,0.00580325571233693,39
9,0.373625521665319,0.00788490310926533,39
10,3.30757271729992,0.0201490888619694,39
