"matrix","size","error","S"
1,0.395740332902988,0.00297108432246468,30
2,0.357392258603836,0.00218331090515099,30
3,0.359269300580966,0.00226457756611286,30
4,0.339867535365179,0.00215739882978471,30
5,0.345102208815935,0.00143420329765785,30
6,0.339531919199557,0.00158827337364864,30
7,0.343156213712652,0.00221565109656206,30
8,0.346942267428993,0.00214212240717815,30
9,0.449456606335301,0.00897476478053736,30
10,3.27645864537071,0.00257926598777785,30
