"matrix","size","error","S"
1,0.403870567081102,0.00275223382243888,36
2,0.370967071796098,0.00197665799765677,36
3,0.368621304332441,0.00162438414848912,36
4,0.35559314884277,0.00184896417240221,36
5,0.347077301826702,0.00141628655220133,36
6,0.347348614087605,0.00214039822554202,36
7,0.349567263159908,0.0022326708459315,36
8,0.349850922236037,0.0019943082642235,36
9,0.418242340809105,0.00315010930526869,36
10,3.31113853591239,0.00209318910939929,36
