"matrix","size","error","S"
1,0.396221079353624,0.00492728169267121,72
2,0.383340595858174,0.00541155758589613,72
3,0.38158981390022,0.00461588731469241,72
4,0.35888663498588,0.00739573066541116,72
5,0.381493886068403,0.010676047645951,72
6,0.378479342547851,0.00855123948980569,72
7,0.362908601757138,0.00587779833099001,72
8,0.36482182121117,0.0079345455785812,72
9,0.392890163005962,0.00356514306053618,72
10,3.40063193752746,0.0472418159956682,72
