"matrix","size","error","S"
1,0.393686749139083,0.00608190548957718,24
2,0.346411513703908,0.00431923042668227,24
3,0.336495682828839,0.00393504366754244,24
4,0.349645577050083,0.0052699325580756,24
5,0.340411435804702,0.00784857073213589,24
6,0.348398219907225,0.00750687526220143,24
7,0.352618385038132,0.00793446816203707,24
8,0.347189755185156,0.00687245975427665,24
9,0.493341222203003,0.0178393151662037,24
10,3.30819854099379,0.0110427598104951,24
