"matrix","size","error","S"
1,0.40345964439352,0.00571231384130306,24
2,0.352800893986567,0.00256187314407192,24
3,0.354975236649546,0.00385556071706156,24
4,0.335672207340972,0.00296678257457252,24
5,0.33058233348874,0.00750283291449344,24
6,0.333263035543264,0.00319409348019521,24
7,0.334242162370605,0.00455716338042089,24
8,0.334660581896484,0.00243042778322545,24
9,0.449796047933623,0.00671475264975408,24
10,3.22945214202292,0.00444920944516039,24
