"matrix","size","error","S"
1,0.403571594376049,0.00630668509131894,42
2,0.374898285058758,0.0062216509511339,42
3,0.367101927588137,0.00292756428243391,42
4,0.365491768205559,0.00498949641513806,42
5,0.354429282158179,0.00321329433512728,42
6,0.356486549925387,0.00323350710469868,42
7,0.359090501697444,0.0049217918094616,42
8,0.351109453711994,0.0059336992286263,42
9,0.432641351063234,0.000704360054094383,42
10,3.3648207135236,0.00378143145798238,42
