"matrix","size","error","S"
1,0.398756414867617,0.00370762781309268,30
2,0.361177682892057,0.00230041353987112,30
3,0.362313353665988,0.00251338034623216,30
4,0.340271984114053,0.00339638848366277,30
5,0.341413512627291,0.00126189208848434,30
6,0.344356470773931,0.00238972687215125,30
7,0.339782751629328,0.00195793634917498,30
8,0.34605089287169,0.00281705371492473,30
9,0.414419925661914,0.00301206180396123,30
10,3.24854299144603,0.0141327081827458,30
