"matrix","size","error","S"
1,0.399844335184391,0.00431196455398397,36
2,0.370262618074614,0.00466176767234453,36
3,0.369297741166381,0.00546330589606729,36
4,0.348576691080618,0.00186871704046661,36
5,0.352986288057461,0.00422490456596913,36
6,0.347096051801029,0.00278390426948437,36
7,0.346919416595197,0.0049108379316939,36
8,0.351888236835334,0.00342119406885627,36
9,0.429455796162093,0.00788058621355059,36
10,3.31632717570755,0.00945120606016111,36
