"matrix","size","error","S"
1,0.399480482340133,0.0034526324577566,42
2,0.36970447445565,0.00203833766625253,42
3,0.370460607403163,0.00194577343691996,42
4,0.352032031583773,0.00209608350124848,42
5,0.35375232461609,0.00227558091619067,42
6,0.35746544922072,0.00280972580135233,42
7,0.358174193628237,0.00187449167580548,42
8,0.360291112560165,0.00183577014891933,42
9,0.425186478581251,0.00206589619343912,42
10,3.34654715593628,0.00387817056264189,42
