"matrix","size","error","S"
1,0.403119422822581,0.00309242433146643,30
2,0.362771030073314,0.0021079459381827,30
3,0.364476337961877,0.0016805429354885,30
4,0.343811988695015,0.00224375214984196,30
5,0.346214889582111,0.00290465368100319,30
6,0.343543877888563,0.00233308972951374,30
7,0.340143074926686,0.0019521239908722,30
8,0.342508697815249,0.00199275551880967,30
9,0.428420153328446,0.00429391338653053,30
10,3.2750094734824,0.0021728205730405,30
