"matrix","size","error","S"
1,0.40609838159054,0.0166443444933921,36
2,0.375919130976119,0.00966737051554843,36
3,0.373848792534199,0.00919429247566303,36
4,0.36717256922096,0.00915340627259744,36
5,0.365056356271737,0.0095042379053243,36
6,0.354769125341989,0.0116199558073453,36
7,0.359587552504057,0.00776705187465489,36
8,0.36888169185022,0.00870319629717442,36
9,0.460783297600278,0.0843349175631811,36
10,3.43211689780895,0.0472505482610712,36
