"matrix","size","error","S"
1,0.393631862718447,0.0087342186770428,30
2,0.353094933009709,0.00695154312409981,30
3,0.342647680582524,0.00338609556044983,30
4,0.349359900776699,0.00756758661593532,30
5,0.34177016038835,0.00495096575875487,30
6,0.344889641359223,0.020973613229572,30
7,0.333435781747573,0.00865946556420233,30
8,0.340529890679612,0.00356613901631269,30
9,0.424924300776699,0.0146163315175097,30
10,3.22428416038835,0.0348096733463035,30
