"matrix","size","error","S"
1,0.400735260989417,0.00204856500957192,42
2,0.368592834161949,0.00379521959953757,42
3,0.368190002215112,0.00190252519929174,42
4,0.35509758547871,0.00518034152668139,42
5,0.344677130248585,0.00274562569150571,42
6,0.356192537140044,0.00435761587692708,42
7,0.358190004061039,0.00690849114084093,42
8,0.362019157912872,0.0103996643729734,42
9,0.446375917573222,0.00845646245691778,42
10,3.36007043443269,0.0125913601813198,42
