"matrix","size","error","S"
1,0.372558037275304,0.00730578652050505,24
2,0.319773306832678,0.00493427001796676,24
3,0.317301636057599,0.00800796117633529,24
4,0.357005525252883,0.00728455516445753,24
5,0.363177357138715,0.0105921699765053,24
6,0.378087553527479,0.0105779319871628,24
7,0.358749258520714,0.00659551882169575,24
8,0.354424504361832,0.00686531827317877,24
9,0.869775768043296,0.0955161943806377,24
10,3.69085294670124,0.023150088401758,24
