"matrix","size","error","S"
1,0.406045289920701,0.00220104798626036,30
2,0.364636384161102,0.00140417319746099,30
3,0.366190418280467,0.00179000814844754,30
4,0.341579852942404,0.00183155559504097,30
5,0.342767004194491,0.00188893297870822,30
6,0.341181269699499,0.00178939733644588,30
7,0.343100000605175,0.00222576156539646,30
8,0.341693919970785,0.00146903897299319,30
9,0.416482496076795,0.00231211631399239,30
10,3.2636766351419,0.00265656047242793,30
