"matrix","size","error","S"
1,0.39315412147651,0.00268713258181108,30
2,0.36016911674257,0.00331963558497315,30
3,0.360004938338926,0.00259464053683029,30
4,0.347539853451582,0.00417092609706679,30
5,0.343307180057526,0.00262982676018967,30
6,0.349568418432407,0.00422518946341023,30
7,0.344543092893097,0.00262017043666768,30
8,0.345380499376798,0.00287137931419382,30
9,0.440036815711889,0.0120221591679818,30
10,3.28370403626558,0.0064146796171648,30
