"matrix","size","error","S"
1,0.391430260165919,0.00651332262152161,48
2,0.36615332879097,0.00516289762202148,48
3,0.375839599415205,0.0040690979254775,48
4,0.373386670787434,0.0111210713466009,48
5,0.366097355120359,0.00664829907912497,48
6,0.36927720244798,0.0135937902790684,48
7,0.372205439534884,0.00358280313734638,48
8,0.364085970461036,0.0146512410993325,48
9,0.44766741498708,0.0114442214771491,48
10,3.42614324152047,0.0111152014002288,48
