"matrix","size","error","S"
1,0.379013496945893,0.00925081198973132,48
2,0.339388780330547,0.00974097363779638,48
3,0.3438911106391,0.0143177895501213,48
4,0.417249640878527,0.0216878112619479,48
5,0.407407831747628,0.0105962046627578,48
6,0.448054621674103,0.0122602762820513,48
7,0.454877561974486,0.0424661813285951,48
8,0.394379990963363,0.00769396681777068,48
9,0.635558449619808,0.0739231891968326,48
10,3.81982148490542,0.111256038637506,48
