"matrix","size","error","S"
1,0.402190169647406,0.00158505517510271,30
2,0.359771158372436,0.00208118052692253,30
3,0.362544010537606,0.00204661457769731,30
4,0.341204841037673,0.00214843141271067,30
5,0.343040052218796,0.00233849157402984,30
6,0.342304241305805,0.00185549971610642,30
7,0.344265747204719,0.00195188041307994,30
8,0.342156627228851,0.00228378893828046,30
9,0.430244114948384,0.00766790588588773,30
10,3.26772096167047,0.00284442242429328,30
