"matrix","size","error","S"
1,0.404186342583158,0.0111641256293723,108
2,0.401010477614624,0.0142691201139089,108
3,0.387038080011987,0.00545143187554547,108
4,0.376792822834882,0.00905635269784172,108
5,0.372963699280791,0.00830610919553929,108
6,0.37008713215463,0.0146389386390887,108
7,0.372508272610129,0.00398500933359925,108
8,0.388647415343123,0.0097412789370544,108
9,0.401793684926581,0.0144027027278178,108
10,3.47502792586155,0.0221231929795919,108
