"matrix","size","error","S"
1,0.389045672140484,0.00536459181056712,48
2,0.364132639240626,0.00540449698282649,48
3,0.363829393668723,0.00408480192217534,48
4,0.375294481737067,0.00596964462837563,48
5,0.367293894247746,0.00564495121422487,48
6,0.368815794513526,0.00726958358523266,48
7,0.367265017864262,0.00532536706529736,48
8,0.365970408561936,0.00691686675936933,48
9,0.444558732577124,0.0187533823501934,48
10,3.40620603459896,0.00893258010878168,48
